"","Session","Date","Treatment","Protocol","Stage","DayNumber","Trial","ID","Latency","Reason","Scoring","Force","DayNumber_z","DayNumber_z2"
"729",127,"2024-06-07 15:51:00","CCD","AMN","PRE",0,"I","DW 284",5.2,"Detection","Auto",52.01,-1.41745241967714,2.00917136204857
"730",128,"2024-06-07 15:51:00","CCD","AMN","PRE",0,"I","DW 284",1.4,"Detection","Auto",13.74,-1.41745241967714,2.00917136204857
"731",129,"2024-06-07 15:51:00","CCD","AMN","PRE",0,"I","DW 284",1.2,"Detection","Auto",11.75,-1.41745241967714,2.00917136204857
"732",130,"2024-06-07 15:52:00","CCD","AMN","PRE",0,"I","DW 284",2.9,"Detection","Auto",28.72,-1.41745241967714,2.00917136204857
"733",131,"2024-06-07 15:52:00","CCD","AMN","PRE",0,"I","DW 284",3.8,"Detection","Auto",37.04,-1.41745241967714,2.00917136204857
"734",132,"2024-06-07 15:53:00","CCD","AMN","PRE",0,"I","DW 284",4.4,"Detection","Auto",44.36,-1.41745241967714,2.00917136204857
"735",133,"2024-06-07 15:53:00","CCD","AMN","PRE",0,"I","DW 284",3,"Detection","Auto",30.38,-1.41745241967714,2.00917136204857
"736",134,"2024-06-07 15:53:00","CCD","AMN","PRE",0,"I","DW 284",5.4,"Detection","Auto",53.68,-1.41745241967714,2.00917136204857
"737",135,"2024-06-07 15:54:00","CCD","AMN","PRE",0,"I","DW 284",2.6,"Detection","Auto",26.06,-1.41745241967714,2.00917136204857
"738",136,"2024-06-07 15:54:00","CCD","AMN","PRE",0,"I","DW 284",2.1,"Detection","Auto",21.73,-1.41745241967714,2.00917136204857
"739",137,"2024-06-07 15:55:00","CCD","AMN","PRE",0,"C","DW 284",2.7,"Detection","Auto",26.39,-1.41745241967714,2.00917136204857
"740",138,"2024-06-07 15:56:00","CCD","AMN","PRE",0,"C","DW 284",5.2,"Detection","Auto",51.01,-1.41745241967714,2.00917136204857
"741",140,"2024-06-07 15:56:00","CCD","AMN","PRE",0,"C","DW 284",7.1,"Detection","Auto",60,-1.41745241967714,2.00917136204857
"742",141,"2024-06-07 15:56:00","CCD","AMN","PRE",0,"I","DW 284",5.3,"Detection","Auto",52.35,-1.41745241967714,2.00917136204857
"743",142,"2024-06-07 15:57:00","CCD","AMN","PRE",0,"I","DW 284",6.4,"Detection","Auto",60,-1.41745241967714,2.00917136204857
"744",143,"2024-06-07 15:57:00","CCD","AMN","PRE",0,"I","DW 284",2.4,"Detection","Auto",24.06,-1.41745241967714,2.00917136204857
"745",144,"2024-06-07 15:57:00","CCD","AMN","PRE",0,"I","DW 284",2.8,"Detection","Auto",28.72,-1.41745241967714,2.00917136204857
"746",145,"2024-06-07 15:58:00","CCD","AMN","PRE",0,"I","DW 284",3.5,"Detection","Auto",35.71,-1.41745241967714,2.00917136204857
"747",147,"2024-06-07 16:06:00","CCD","AMN","PRE",0,"C","DW 283",11,"Cutoff","Auto",60,-1.41745241967714,2.00917136204857
"748",148,"2024-06-07 16:06:00","CCD","AMN","PRE",0,"C","DW 283",11,"Cutoff","Auto",60,-1.41745241967714,2.00917136204857
"749",149,"2024-06-07 16:06:00","CCD","AMN","PRE",0,"C","DW 283",11,"Cutoff","Auto",60,-1.41745241967714,2.00917136204857
"750",150,"2024-06-07 16:07:00","CCD","AMN","PRE",0,"C","DW 283",11,"Cutoff","Auto",60,-1.41745241967714,2.00917136204857
"751",151,"2024-06-07 16:07:00","CCD","AMN","PRE",0,"C","DW 283",11,"Cutoff","Auto",60,-1.41745241967714,2.00917136204857
"752",152,"2024-06-07 16:07:00","CCD","AMN","PRE",0,"C","DW 283",11,"Cutoff","Auto",60,-1.41745241967714,2.00917136204857
"753",154,"2024-06-07 16:08:00","CCD","AMN","PRE",0,"I","DW 283",4.4,"Detection","Auto",44.36,-1.41745241967714,2.00917136204857
"754",155,"2024-06-07 16:08:00","CCD","AMN","PRE",0,"I","DW 283",2.4,"Detection","Auto",24.06,-1.41745241967714,2.00917136204857
"755",156,"2024-06-07 16:09:00","CCD","AMN","PRE",0,"I","DW 283",3,"Detection","Auto",30.05,-1.41745241967714,2.00917136204857
"756",157,"2024-06-07 16:09:00","CCD","AMN","PRE",0,"I","DW 283",6.7,"Detection","Auto",60,-1.41745241967714,2.00917136204857
"757",158,"2024-06-07 16:09:00","CCD","AMN","PRE",0,"I","DW 283",4.5,"Detection","Auto",45.03,-1.41745241967714,2.00917136204857
"758",159,"2024-06-07 16:09:00","CCD","AMN","PRE",0,"I","DW 283",6.2,"Detection","Auto",60,-1.41745241967714,2.00917136204857
"759",160,"2024-06-07 16:10:00","CCD","AMN","PRE",0,"I","DW 283",3.6,"Detection","Auto",36.37,-1.41745241967714,2.00917136204857
"760",161,"2024-06-07 16:10:00","CCD","AMN","PRE",0,"I","DW 283",4.4,"Detection","Auto",42.03,-1.41745241967714,2.00917136204857
"761",162,"2024-06-07 16:10:00","CCD","AMN","PRE",0,"I","DW 283",5.1,"Detection","Auto",50.68,-1.41745241967714,2.00917136204857
"762",163,"2024-06-07 16:11:00","CCD","AMN","PRE",0,"I","DW 283",5.3,"Detection","Auto",52.35,-1.41745241967714,2.00917136204857
"763",165,"2024-06-11 15:10:00","CCD","AMN","POST",4,"I","DW 283",6.3,"Detection","Auto",60,-0.888473578876522,0.789385300361655
"764",166,"2024-06-11 15:10:00","CCD","AMN","POST",4,"I","DW 283",5.2,"Detection","Auto",51.68,-0.888473578876522,0.789385300361655
"765",167,"2024-06-11 15:10:00","CCD","AMN","POST",4,"I","DW 283",4.1,"Detection","Auto",41.36,-0.888473578876522,0.789385300361655
"766",168,"2024-06-11 15:11:00","CCD","AMN","POST",4,"I","DW 283",5,"Detection","Auto",49.02,-0.888473578876522,0.789385300361655
"767",169,"2024-06-11 15:11:00","CCD","AMN","POST",4,"I","DW 283",4.9,"Detection","Auto",49.35,-0.888473578876522,0.789385300361655
"768",170,"2024-06-11 15:11:00","CCD","AMN","POST",4,"I","DW 283",3.7,"Detection","Auto",36.37,-0.888473578876522,0.789385300361655
"769",171,"2024-06-11 15:12:00","CCD","AMN","POST",4,"I","DW 283",4.8,"Detection","Auto",47.35,-0.888473578876522,0.789385300361655
"770",172,"2024-06-11 15:12:00","CCD","AMN","POST",4,"I","DW 283",2.8,"Detection","Auto",27.72,-0.888473578876522,0.789385300361655
"771",173,"2024-06-11 15:12:00","CCD","AMN","POST",4,"I","DW 283",4,"Detection","Auto",39.7,-0.888473578876522,0.789385300361655
"772",174,"2024-06-11 15:12:00","CCD","AMN","POST",4,"I","DW 283",4.9,"Detection","Auto",49.68,-0.888473578876522,0.789385300361655
"773",175,"2024-06-11 15:13:00","CCD","AMN","POST",4,"C","DW 283",11,"Cutoff","Auto",60,-0.888473578876522,0.789385300361655
"774",177,"2024-06-11 15:14:00","CCD","AMN","POST",4,"C","DW 283",6.6,"Detection","Auto",60,-0.888473578876522,0.789385300361655
"775",178,"2024-06-11 15:14:00","CCD","AMN","POST",4,"C","DW 283",4.5,"Detection","Auto",45.36,-0.888473578876522,0.789385300361655
"776",179,"2024-06-11 15:14:00","CCD","AMN","POST",4,"C","DW 283",7.1,"Detection","Auto",60,-0.888473578876522,0.789385300361655
"777",180,"2024-06-11 15:14:00","CCD","AMN","POST",4,"C","DW 283",4.5,"Detection","Auto",44.36,-0.888473578876522,0.789385300361655
"778",181,"2024-06-11 15:15:00","CCD","AMN","POST",4,"C","DW 283",6.9,"Detection","Auto",60,-0.888473578876522,0.789385300361655
"779",183,"2024-06-11 15:15:00","CCD","AMN","POST",4,"C","DW 283",3,"Detection","Auto",30.05,-0.888473578876522,0.789385300361655
"780",184,"2024-06-11 15:15:00","CCD","AMN","POST",4,"C","DW 283",4.6,"Detection","Auto",46.02,-0.888473578876522,0.789385300361655
"781",186,"2024-06-12 20:18:00","CCD","AMN","POST",5,"C","DW 283",6.3,"Detection","Auto",60,-0.756228868676368,0.57188210181954
"782",187,"2024-06-12 20:19:00","CCD","AMN","POST",5,"C","DW 283",2.8,"Detection","Auto",27.72,-0.756228868676368,0.57188210181954
"783",188,"2024-06-12 20:23:00","CCD","AMN","POST",5,"C","DW 283",11,"Cutoff","Auto",60,-0.756228868676368,0.57188210181954
"784",189,"2024-06-12 20:29:00","CCD","AMN","POST",5,"C","DW 283",1.1,"Detection","Auto",11.41,-0.756228868676368,0.57188210181954
"785",190,"2024-06-12 20:30:00","CCD","AMN","POST",5,"C","DW 283",7,"Detection","Auto",60,-0.756228868676368,0.57188210181954
"786",191,"2024-06-12 20:30:00","CCD","AMN","POST",5,"C","DW 283",3.3,"Detection","Auto",32.38,-0.756228868676368,0.57188210181954
"787",192,"2024-06-12 20:31:00","CCD","AMN","POST",5,"C","DW 283",4.2,"Detection","Auto",41.7,-0.756228868676368,0.57188210181954
"788",193,"2024-06-12 20:36:00","CCD","AMN","POST",5,"C","DW 283",4.2,"Detection","Auto",42.7,-0.756228868676368,0.57188210181954
"789",198,"2024-06-17 21:39:00","CCD","AMN","POST",10,"I","DW 283",3.4,"Detection","Auto",34.38,-0.0950053176755982,0.00902601038664134
"790",199,"2024-06-17 21:39:00","CCD","AMN","POST",10,"I","DW 283",4.3,"Detection","Auto",42.7,-0.0950053176755982,0.00902601038664134
"791",201,"2024-06-17 21:41:00","CCD","AMN","POST",10,"I","DW 283",3.6,"Detection","Auto",36.37,-0.0950053176755982,0.00902601038664134
"792",202,"2024-06-17 21:41:00","CCD","AMN","POST",10,"I","DW 283",0.6,"Detection","Auto",6.42,-0.0950053176755982,0.00902601038664134
"793",203,"2024-06-17 21:42:00","CCD","AMN","POST",10,"I","DW 283",3,"Detection","Auto",30.72,-0.0950053176755982,0.00902601038664134
"794",204,"2024-06-17 21:43:00","CCD","AMN","POST",10,"I","DW 283",2.1,"Detection","Auto",21.4,-0.0950053176755982,0.00902601038664134
"795",205,"2024-06-17 21:43:00","CCD","AMN","POST",10,"I","DW 283",1.7,"Detection","Auto",17.4,-0.0950053176755982,0.00902601038664134
"796",207,"2024-06-17 21:46:00","CCD","AMN","POST",10,"I","DW 283",4.3,"Detection","Auto",42.7,-0.0950053176755982,0.00902601038664134
"797",208,"2024-06-17 21:46:00","CCD","AMN","POST",10,"C","DW 283",4.6,"Detection","Auto",46.36,-0.0950053176755982,0.00902601038664134
"798",209,"2024-06-17 21:47:00","CCD","AMN","POST",10,"C","DW 283",1.4,"Detection","Auto",14.74,-0.0950053176755982,0.00902601038664134
"799",210,"2024-06-17 21:47:00","CCD","AMN","POST",10,"C","DW 283",1.1,"Detection","Auto",11.75,-0.0950053176755982,0.00902601038664134
"800",211,"2024-06-17 21:50:00","CCD","AMN","POST",10,"C","DW 283",2.8,"Detection","Auto",28.05,-0.0950053176755982,0.00902601038664134
"801",214,"2024-06-17 21:53:00","CCD","AMN","POST",10,"C","DW 283",2.8,"Detection","Auto",28.39,-0.0950053176755982,0.00902601038664134
"802",215,"2024-06-17 21:54:00","CCD","AMN","POST",10,"C","DW 283",2.3,"Detection","Auto",23.73,-0.0950053176755982,0.00902601038664134
"803",217,"2024-06-17 22:00:00","CCD","AMN","POST",10,"C","DW 283",3.8,"Detection","Auto",37.37,-0.0950053176755982,0.00902601038664134
"804",218,"2024-06-17 22:00:00","CCD","AMN","POST",10,"C","DW 283",2,"Detection","Auto",20.07,-0.0950053176755982,0.00902601038664134
"805",219,"2024-06-17 22:01:00","CCD","AMN","POST",10,"C","DW 283",4.2,"Detection","Auto",42.36,-0.0950053176755982,0.00902601038664134
"806",222,"2024-06-19 15:23:00","CCD","AMN","PRE",0,"C","DW 282",4.1,"Detection","Auto",41.36,-1.41745241967714,2.00917136204857
"807",224,"2024-06-19 15:25:00","CCD","AMN","PRE",0,"C","DW 282",1.9,"Detection","Auto",19.73,-1.41745241967714,2.00917136204857
"808",225,"2024-06-19 15:27:00","CCD","AMN","PRE",0,"C","DW 282",4.7,"Detection","Auto",47.35,-1.41745241967714,2.00917136204857
"809",226,"2024-06-19 15:27:00","CCD","AMN","PRE",0,"C","DW 282",2.1,"Detection","Auto",21.07,-1.41745241967714,2.00917136204857
"810",227,"2024-06-19 15:30:00","CCD","AMN","PRE",0,"C","DW 282",1.7,"Detection","Auto",16.74,-1.41745241967714,2.00917136204857
"811",228,"2024-06-19 15:31:00","CCD","AMN","PRE",0,"C","DW 282",3.3,"Detection","Auto",33.04,-1.41745241967714,2.00917136204857
"812",229,"2024-06-19 15:31:00","CCD","AMN","PRE",0,"C","DW 282",3.3,"Detection","Auto",32.71,-1.41745241967714,2.00917136204857
"813",230,"2024-06-19 15:32:00","CCD","AMN","PRE",0,"C","DW 282",11,"Cutoff","Auto",60,-1.41745241967714,2.00917136204857
"814",232,"2024-06-19 15:33:00","CCD","AMN","PRE",0,"C","DW 282",2.8,"Detection","Auto",28.05,-1.41745241967714,2.00917136204857
"815",233,"2024-06-19 15:34:00","CCD","AMN","PRE",0,"I","DW 282",3.4,"Detection","Auto",33.38,-1.41745241967714,2.00917136204857
"816",234,"2024-06-19 15:34:00","CCD","AMN","PRE",0,"I","DW 282",3.9,"Detection","Auto",39.03,-1.41745241967714,2.00917136204857
"817",235,"2024-06-19 15:34:00","CCD","AMN","PRE",0,"I","DW 282",2.3,"Detection","Auto",23.39,-1.41745241967714,2.00917136204857
"818",236,"2024-06-19 15:35:00","CCD","AMN","PRE",0,"I","DW 282",2.6,"Detection","Auto",27.06,-1.41745241967714,2.00917136204857
"819",237,"2024-06-19 15:36:00","CCD","AMN","PRE",0,"I","DW 282",0.3,"Detection","Auto",3.43,-1.41745241967714,2.00917136204857
"820",238,"2024-06-19 15:36:00","CCD","AMN","PRE",0,"I","DW 282",2.5,"Detection","Auto",25.06,-1.41745241967714,2.00917136204857
"821",239,"2024-06-19 15:37:00","CCD","AMN","PRE",0,"I","DW 282",11,"Cutoff","Auto",60,-1.41745241967714,2.00917136204857
"822",240,"2024-06-19 15:38:00","CCD","AMN","PRE",0,"I","DW 282",2.7,"Detection","Auto",27.06,-1.41745241967714,2.00917136204857
"823",241,"2024-06-19 15:38:00","CCD","AMN","PRE",0,"I","DW 282",3.5,"Detection","Auto",34.71,-1.41745241967714,2.00917136204857
"824",243,"2024-06-19 15:39:00","CCD","AMN","PRE",0,"I","DW 282",3.2,"Detection","Auto",32.38,-1.41745241967714,2.00917136204857
"825",245,"2024-06-23 00:26:00","CCD","AMN","POST",16,"I","DW 283",2.2,"Detection","Auto",22.06,0.698462943525326,0.487850483478062
"826",246,"2024-06-23 00:27:00","CCD","AMN","POST",16,"I","DW 283",6,"Detection","Auto",58.67,0.698462943525326,0.487850483478062
"827",247,"2024-06-23 00:27:00","CCD","AMN","POST",16,"I","DW 283",3,"Detection","Auto",29.72,0.698462943525326,0.487850483478062
"828",248,"2024-06-23 00:27:00","CCD","AMN","POST",16,"I","DW 283",4.2,"Detection","Auto",41.7,0.698462943525326,0.487850483478062
"829",249,"2024-06-23 00:28:00","CCD","AMN","POST",16,"I","DW 283",5.2,"Detection","Auto",51.68,0.698462943525326,0.487850483478062
"830",250,"2024-06-23 00:28:00","CCD","AMN","POST",16,"I","DW 283",1.5,"Detection","Auto",15.41,0.698462943525326,0.487850483478062
"831",251,"2024-06-23 00:28:00","CCD","AMN","POST",16,"I","DW 283",7.2,"Detection","Auto",60,0.698462943525326,0.487850483478062
"832",252,"2024-06-23 00:28:00","CCD","AMN","POST",16,"I","DW 283",1,"Detection","Auto",11.08,0.698462943525326,0.487850483478062
"833",253,"2024-06-23 00:29:00","CCD","AMN","POST",16,"I","DW 283",3.2,"Detection","Auto",32.38,0.698462943525326,0.487850483478062
"834",254,"2024-06-23 00:29:00","CCD","AMN","POST",16,"I","DW 283",2,"Detection","Auto",20.07,0.698462943525326,0.487850483478062
"835",255,"2024-06-23 00:29:00","CCD","AMN","POST",16,"I","DW 283",0.1,"Detection","Auto",1.43,0.698462943525326,0.487850483478062
"836",256,"2024-06-23 00:30:00","CCD","AMN","POST",16,"I","DW 283",5.5,"Detection","Auto",54.01,0.698462943525326,0.487850483478062
"837",257,"2024-06-23 00:31:00","CCD","AMN","POST",16,"I","DW 283",2.7,"Detection","Auto",27.72,0.698462943525326,0.487850483478062
"838",258,"2024-06-23 00:31:00","CCD","AMN","POST",16,"I","DW 283",5.3,"Detection","Auto",52.68,0.698462943525326,0.487850483478062
"839",259,"2024-06-23 00:31:00","CCD","AMN","POST",16,"I","DW 283",5.2,"Detection","Auto",51.01,0.698462943525326,0.487850483478062
"840",260,"2024-06-23 00:32:00","CCD","AMN","POST",16,"I","DW 283",2.1,"Detection","Auto",21.07,0.698462943525326,0.487850483478062
"841",261,"2024-06-23 00:32:00","CCD","AMN","POST",16,"I","DW 283",2.2,"Detection","Auto",21.73,0.698462943525326,0.487850483478062
"842",262,"2024-06-23 00:32:00","CCD","AMN","POST",16,"I","DW 283",2.4,"Detection","Auto",23.39,0.698462943525326,0.487850483478062
"843",263,"2024-06-23 00:32:00","CCD","AMN","POST",16,"I","DW 283",2.5,"Detection","Auto",25.39,0.698462943525326,0.487850483478062
"844",264,"2024-06-23 00:33:00","CCD","AMN","POST",16,"I","DW 283",2.3,"Detection","Auto",23.06,0.698462943525326,0.487850483478062
"845",265,"2024-06-23 00:33:00","CCD","AMN","POST",16,"I","DW 283",2,"Detection","Auto",20.4,0.698462943525326,0.487850483478062
"846",266,"2024-06-23 00:33:00","CCD","AMN","POST",16,"I","DW 283",2.6,"Detection","Auto",26.06,0.698462943525326,0.487850483478062
"847",267,"2024-06-23 00:33:00","CCD","AMN","POST",16,"I","DW 283",1,"Detection","Auto",10.75,0.698462943525326,0.487850483478062
"848",268,"2024-06-23 00:33:00","CCD","AMN","POST",16,"I","DW 283",1.6,"Detection","Auto",16.07,0.698462943525326,0.487850483478062
"849",269,"2024-06-23 00:34:00","CCD","AMN","POST",16,"I","DW 283",3.1,"Detection","Auto",31.38,0.698462943525326,0.487850483478062
"850",270,"2024-06-23 00:34:00","CCD","AMN","POST",16,"I","DW 283",4.9,"Detection","Auto",48.69,0.698462943525326,0.487850483478062
"851",271,"2024-06-23 00:34:00","CCD","AMN","POST",16,"I","DW 283",0.2,"Detection","Auto",3.1,0.698462943525326,0.487850483478062
"852",272,"2024-06-23 00:35:00","CCD","AMN","POST",16,"I","DW 283",2.5,"Detection","Auto",24.73,0.698462943525326,0.487850483478062
"853",273,"2024-06-23 00:35:00","CCD","AMN","POST",16,"I","DW 283",0.1,"Detection","Auto",1.43,0.698462943525326,0.487850483478062
"854",274,"2024-06-23 00:35:00","CCD","AMN","POST",16,"I","DW 283",2.9,"Detection","Auto",29.05,0.698462943525326,0.487850483478062
"855",275,"2024-06-23 00:36:00","CCD","AMN","POST",16,"I","DW 283",4,"Detection","Auto",39.7,0.698462943525326,0.487850483478062
"856",276,"2024-06-23 00:36:00","CCD","AMN","POST",16,"I","DW 283",1.1,"Detection","Auto",11.41,0.698462943525326,0.487850483478062
"857",277,"2024-06-23 00:36:00","CCD","AMN","POST",16,"C","DW 283",1.7,"Detection","Auto",17.74,0.698462943525326,0.487850483478062
"858",278,"2024-06-23 00:37:00","CCD","AMN","POST",16,"C","DW 283",7.5,"Detection","Auto",60,0.698462943525326,0.487850483478062
"859",279,"2024-06-23 00:37:00","CCD","AMN","POST",16,"C","DW 283",4.7,"Detection","Auto",46.36,0.698462943525326,0.487850483478062
"860",280,"2024-06-23 00:37:00","CCD","AMN","POST",16,"C","DW 283",5.3,"Detection","Auto",53.68,0.698462943525326,0.487850483478062
"861",281,"2024-06-23 00:37:00","CCD","AMN","POST",16,"C","DW 283",1.3,"Detection","Auto",14.08,0.698462943525326,0.487850483478062
"862",282,"2024-06-23 00:37:00","CCD","AMN","POST",16,"C","DW 283",5.4,"Detection","Auto",53.68,0.698462943525326,0.487850483478062
"863",283,"2024-06-23 00:38:00","CCD","AMN","POST",16,"C","DW 283",6,"Detection","Auto",60,0.698462943525326,0.487850483478062
"864",284,"2024-06-23 00:38:00","CCD","AMN","POST",16,"C","DW 283",5.7,"Detection","Auto",57.01,0.698462943525326,0.487850483478062
"865",285,"2024-06-23 00:38:00","CCD","AMN","POST",16,"C","DW 283",4.6,"Detection","Auto",45.03,0.698462943525326,0.487850483478062
"866",287,"2024-06-23 00:39:00","CCD","AMN","POST",16,"C","DW 283",1.5,"Detection","Auto",15.07,0.698462943525326,0.487850483478062
"867",288,"2024-06-23 00:39:00","CCD","AMN","POST",16,"C","DW 283",2.6,"Detection","Auto",26.39,0.698462943525326,0.487850483478062
"868",289,"2024-06-23 00:39:00","CCD","AMN","POST",16,"C","DW 283",6.1,"Detection","Auto",60,0.698462943525326,0.487850483478062
"869",290,"2024-06-23 00:40:00","CCD","AMN","POST",16,"C","DW 283",3.4,"Detection","Auto",32.71,0.698462943525326,0.487850483478062
"870",291,"2024-06-23 00:40:00","CCD","AMN","POST",16,"C","DW 283",0.9,"Detection","Auto",9.42,0.698462943525326,0.487850483478062
"871",292,"2024-06-23 00:40:00","CCD","AMN","POST",16,"C","DW 283",4.7,"Detection","Auto",46.36,0.698462943525326,0.487850483478062
"872",293,"2024-06-23 00:41:00","CCD","AMN","POST",4,"C","DW 282",1.6,"Detection","Auto",16.41,-0.888473578876522,0.789385300361655
"873",295,"2024-06-23 00:42:00","CCD","AMN","POST",4,"C","DW 282",0.9,"Detection","Auto",9.42,-0.888473578876522,0.789385300361655
"874",296,"2024-06-23 00:42:00","CCD","AMN","POST",4,"C","DW 282",4.2,"Detection","Auto",41.36,-0.888473578876522,0.789385300361655
"875",297,"2024-06-23 00:42:00","CCD","AMN","POST",4,"C","DW 282",2.7,"Detection","Auto",27.39,-0.888473578876522,0.789385300361655
"876",298,"2024-06-23 00:42:00","CCD","AMN","POST",4,"C","DW 282",2.6,"Detection","Auto",26.39,-0.888473578876522,0.789385300361655
"877",299,"2024-06-23 00:43:00","CCD","AMN","POST",4,"C","DW 282",0.6,"Detection","Auto",6.42,-0.888473578876522,0.789385300361655
"878",300,"2024-06-23 00:43:00","CCD","AMN","POST",4,"C","DW 282",1.9,"Detection","Auto",19.4,-0.888473578876522,0.789385300361655
"879",303,"2024-06-23 00:44:00","CCD","AMN","POST",4,"C","DW 282",2.4,"Detection","Auto",23.73,-0.888473578876522,0.789385300361655
"880",304,"2024-06-23 00:44:00","CCD","AMN","POST",4,"C","DW 282",1.4,"Detection","Auto",14.41,-0.888473578876522,0.789385300361655
"881",305,"2024-06-23 00:45:00","CCD","AMN","POST",4,"C","DW 282",1.6,"Detection","Auto",16.07,-0.888473578876522,0.789385300361655
"882",306,"2024-06-23 00:45:00","CCD","AMN","POST",4,"I","DW 282",1.1,"Detection","Auto",11.41,-0.888473578876522,0.789385300361655
"883",308,"2024-06-23 00:46:00","CCD","AMN","POST",4,"I","DW 282",1.3,"Detection","Auto",13.41,-0.888473578876522,0.789385300361655
"884",309,"2024-06-23 00:46:00","CCD","AMN","POST",4,"I","DW 282",3.2,"Detection","Auto",31.38,-0.888473578876522,0.789385300361655
"885",310,"2024-06-23 00:46:00","CCD","AMN","POST",4,"I","DW 282",1.4,"Detection","Auto",14.41,-0.888473578876522,0.789385300361655
