Session,Date,Treatment,Protocol,Stage,dayspost,Trial,ID,Latency,Reason,Mode,Scoring,Force,TargetForce,RampDuration,CutoffTime,LegacyMode,TouchPause,TouchForce,TimeThreshold
540,2024-05-16 21:52:00,PGM,AMN,POST,9,C,DW 270,1.7,Detection,Ramp,Auto,25.54,45,3,5,OFF,1.2,0.1,0
541,2024-05-16 21:53:00,PGM,AMN,POST,9,C,DW 270,1.9,Detection,Ramp,Auto,29.04,45,3,5,OFF,1.2,0.1,0
542,2024-05-16 21:54:00,PGM,AMN,POST,9,I,DW 270,3.6,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
543,2024-05-16 21:54:00,PGM,AMN,POST,9,I,DW 270,1.5,Detection,Ramp,Auto,23.55,45,3,5,OFF,1.2,0.1,0
544,2024-05-16 21:54:00,PGM,AMN,POST,9,I,DW 270,1.0,Detection,Ramp,Auto,16.06,45,3,5,OFF,1.2,0.1,0
545,2024-05-16 21:54:00,PGM,AMN,POST,9,I,DW 270,0.8,Detection,Ramp,Auto,12.57,45,3,5,OFF,1.2,0.1,0
546,2024-05-16 21:54:00,PGM,AMN,POST,9,I,DW 270,2.1,Detection,Ramp,Auto,31.53,45,3,5,OFF,1.2,0.1,0
547,2024-05-16 21:54:00,PGM,AMN,POST,9,I,DW 270,0.3,Detection,Ramp,Auto,6.09,45,3,5,OFF,1.2,0.1,0
548,2024-05-16 21:55:00,PGM,AMN,POST,9,I,DW 270,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
549,2024-05-16 21:55:00,PGM,AMN,POST,9,I,DW 270,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
550,2024-05-16 21:55:00,PGM,AMN,POST,9,C,DW 270,2.5,Detection,Ramp,Auto,37.02,45,3,5,OFF,1.2,0.1,0
551,2024-05-16 21:56:00,PGM,AMN,POST,9,C,DW 270,4.5,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
552,2024-05-16 21:56:00,PGM,AMN,POST,9,C,DW 270,3.2,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
553,2024-05-16 21:56:00,PGM,AMN,POST,9,I,DW 270,3.2,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
554,2024-05-16 21:56:00,PGM,AMN,POST,9,I,DW 270,2.3,Detection,Ramp,Auto,35.52,45,3,5,OFF,1.2,0.1,0
555,2024-05-16 21:56:00,PGM,AMN,POST,9,I,DW 270,0.2,Detection,Ramp,Auto,4.59,45,3,5,OFF,1.2,0.1,0
556,2024-05-16 21:57:00,PGM,AMN,POST,9,I,DW 270,2.9,Detection,Ramp,Auto,44.0,45,3,5,OFF,1.2,0.1,0
557,2024-05-16 21:57:00,PGM,AMN,POST,9,I,DW 270,1.7,Detection,Ramp,Auto,25.54,45,3,5,OFF,1.2,0.1,0
558,2024-05-16 21:57:00,PGM,AMN,POST,9,I,DW 270,0.8,Detection,Ramp,Auto,12.57,45,3,5,OFF,1.2,0.1,0
559,2024-05-16 21:57:00,PGM,AMN,POST,9,I,DW 270,1.6,Detection,Ramp,Auto,24.55,45,3,5,OFF,1.2,0.1,0
560,2024-05-16 21:57:00,PGM,AMN,POST,9,I,DW 270,2.1,Detection,Ramp,Auto,31.53,45,3,5,OFF,1.2,0.1,0
561,2024-05-16 21:58:00,PGM,AMN,POST,9,C,DW 270,6.3,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
562,2024-05-16 21:58:00,PGM,AMN,POST,9,C,DW 270,1.5,Detection,Ramp,Auto,23.05,45,3,5,OFF,1.2,0.1,0
563,2024-05-16 21:58:00,PGM,AMN,POST,9,C,DW 270,3.7,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
564,2024-05-16 21:59:00,PGM,AMN,POST,9,C,DW 270,1.4,Detection,Ramp,Auto,21.55,45,3,5,OFF,1.2,0.1,0
565,2024-05-16 21:59:00,PGM,AMN,POST,9,C,DW 270,1.2,Detection,Ramp,Auto,18.56,45,3,5,OFF,1.2,0.1,0
566,2024-05-16 22:01:00,PGM,AMN,POST,9,C,DW 270,2.8,Detection,Ramp,Auto,41.51,45,3,5,OFF,1.2,0.1,0
567,2024-05-22 22:02:00,BPR,AMN,POST,12,C,DW 291,3.7,Detection,Ramp,Auto,37.7,60,6,5,OFF,1.2,0.1,0
568,2024-05-22 22:02:00,BPR,AMN,POST,12,C,DW 291,4.7,Detection,Ramp,Auto,47.69,60,6,5,OFF,1.2,0.1,0
569,2024-05-22 22:03:00,BPR,AMN,POST,12,C,DW 291,7.8,Manual Stop,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
570,2024-05-22 22:03:00,BPR,AMN,POST,12,C,DW 291,4.2,Detection,Ramp,Auto,42.7,60,6,5,OFF,1.2,0.1,0
571,2024-05-22 22:03:00,BPR,AMN,POST,12,C,DW 291,4.9,Detection,Ramp,Auto,48.69,60,6,5,OFF,1.2,0.1,0
572,2024-05-22 22:04:00,BPR,AMN,POST,12,I,DW 291,3.4,Detection,Ramp,Auto,34.38,60,6,5,OFF,1.2,0.1,0
573,2024-05-22 22:04:00,BPR,AMN,POST,12,I,DW 291,4.6,Detection,Ramp,Auto,45.36,60,6,5,OFF,1.2,0.1,0
574,2024-05-22 22:04:00,BPR,AMN,POST,12,I,DW 291,3.6,Detection,Ramp,Auto,35.37,60,6,5,OFF,1.2,0.1,0
575,2024-05-22 22:04:00,BPR,AMN,POST,12,I,DW 291,2.5,Detection,Ramp,Auto,24.39,60,6,5,OFF,1.2,0.1,0
576,2024-05-22 22:04:00,BPR,AMN,POST,12,I,DW 291,2.9,Detection,Ramp,Auto,28.72,60,6,5,OFF,1.2,0.1,0
577,2024-05-22 22:04:00,BPR,AMN,POST,12,I,DW 291,1.4,Detection,Ramp,Auto,14.74,60,6,5,OFF,1.2,0.1,0
578,2024-05-22 22:05:00,PGM,AMN,POST,15,I,DW 270,6.4,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
579,2024-05-22 22:05:00,PGM,AMN,POST,15,I,DW 270,4.2,Detection,Ramp,Auto,41.7,60,6,5,OFF,1.2,0.1,0
580,2024-05-22 22:05:00,PGM,AMN,POST,15,I,DW 270,1.9,Detection,Ramp,Auto,19.07,60,6,5,OFF,1.2,0.1,0
581,2024-05-22 22:06:00,PGM,AMN,POST,15,I,DW 270,2.1,Detection,Ramp,Auto,21.07,60,6,5,OFF,1.2,0.1,0
582,2024-05-22 22:06:00,PGM,AMN,POST,15,I,DW 270,4.3,Detection,Ramp,Auto,43.03,60,6,5,OFF,1.2,0.1,0
583,2024-05-22 22:06:00,PGM,AMN,POST,15,I,DW 270,4.1,Detection,Ramp,Auto,41.03,60,6,5,OFF,1.2,0.1,0
584,2024-05-22 22:06:00,PGM,AMN,POST,15,I,DW 270,4.3,Detection,Ramp,Auto,43.36,60,6,5,OFF,1.2,0.1,0
585,2024-05-22 22:07:00,PGM,AMN,POST,15,C,DW 270,5.3,Detection,Ramp,Auto,53.34,60,6,5,OFF,1.2,0.1,0
586,2024-05-22 22:07:00,PGM,AMN,POST,15,C,DW 270,4.7,Detection,Ramp,Auto,47.02,60,6,5,OFF,1.2,0.1,0
587,2024-05-22 22:08:00,PGM,AMN,POST,15,C,DW 270,1.1,Detection,Ramp,Auto,11.41,60,6,5,OFF,1.2,0.1,0
588,2024-05-22 22:08:00,PGM,AMN,POST,15,C,DW 270,2.1,Detection,Ramp,Auto,21.4,60,6,5,OFF,1.2,0.1,0
589,2024-05-22 22:09:00,PGM,AMN,POST,15,C,DW 270,5.1,Detection,Ramp,Auto,49.35,60,6,5,OFF,1.2,0.1,0
590,2024-05-22 22:09:00,PGM,AMN,POST,15,C,DW 270,3.9,Detection,Ramp,Auto,38.7,60,6,5,OFF,1.2,0.1,0
591,2024-05-22 22:10:00,BPR,AMN,POST,12,C,DW 291,3.6,Detection,Ramp,Auto,36.04,60,6,5,OFF,1.2,0.1,0
592,2024-05-22 22:10:00,BPR,AMN,POST,12,C,DW 291,4.2,Detection,Ramp,Auto,43.03,60,6,5,OFF,1.2,0.1,0
593,2024-05-22 22:10:00,BPR,AMN,POST,12,C,DW 291,1.5,Detection,Ramp,Auto,15.07,60,6,5,OFF,1.2,0.1,0
594,2024-05-22 22:11:00,BPR,AMN,POST,12,C,DW 291,3.5,Detection,Ramp,Auto,34.71,60,6,5,OFF,1.2,0.1,0
595,2024-05-22 22:11:00,BPR,AMN,POST,12,I,DW 291,5.0,Detection,Ramp,Auto,49.35,60,6,5,OFF,1.2,0.1,0
596,2024-05-22 22:12:00,BPR,AMN,POST,12,I,DW 291,1.7,Detection,Ramp,Auto,17.07,60,6,5,OFF,1.2,0.1,0
597,2024-05-22 22:12:00,BPR,AMN,POST,12,I,DW 291,2.2,Detection,Ramp,Auto,22.4,60,6,5,OFF,1.2,0.1,0
598,2024-05-22 22:12:00,BPR,AMN,POST,12,I,DW 291,1.6,Detection,Ramp,Auto,16.41,60,6,5,OFF,1.2,0.1,0
599,2024-05-22 22:12:00,BPR,AMN,POST,12,I,DW 291,1.8,Detection,Ramp,Auto,17.74,60,6,5,OFF,1.2,0.1,0
600,2024-05-22 22:12:00,BPR,AMN,POST,12,C,DW 291,1.4,Detection,Ramp,Auto,13.74,60,6,5,OFF,1.2,0.1,0
601,2024-05-22 22:13:00,BPR,AMN,POST,12,C,DW 291,4.0,Detection,Ramp,Auto,39.37,60,6,5,OFF,1.2,0.1,0
602,2024-05-22 22:13:00,BPR,AMN,POST,12,C,DW 291,7.9,Manual Stop,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
603,2024-05-22 22:13:00,BPR,AMN,POST,12,C,DW 291,2.1,Detection,Ramp,Auto,21.73,60,6,5,OFF,1.2,0.1,0
604,2024-05-22 22:13:00,BPR,AMN,POST,12,C,DW 291,1.1,Detection,Ramp,Auto,11.08,60,6,5,OFF,1.2,0.1,0
605,2024-05-22 22:14:00,PGM,AMN,POST,15,C,DW 270,1.9,Detection,Ramp,Auto,19.07,60,6,5,OFF,1.2,0.1,0
606,2024-05-22 22:14:00,PGM,AMN,POST,15,C,DW 270,3.1,Detection,Ramp,Auto,31.38,60,6,5,OFF,1.2,0.1,0
607,2024-05-22 22:14:00,PGM,AMN,POST,15,C,DW 270,2.5,Detection,Ramp,Auto,25.06,60,6,5,OFF,1.2,0.1,0
608,2024-05-22 22:14:00,PGM,AMN,POST,15,C,DW 270,0.4,Detection,Ramp,Auto,5.09,60,6,5,OFF,1.2,0.1,0
609,2024-05-22 22:15:00,PGM,AMN,POST,15,C,DW 270,2.9,Detection,Ramp,Auto,30.05,60,6,5,OFF,1.2,0.1,0
610,2024-05-22 22:15:00,PGM,AMN,POST,15,I,DW 270,3.4,Detection,Ramp,Auto,33.71,60,6,5,OFF,1.2,0.1,0
611,2024-05-22 22:15:00,PGM,AMN,POST,15,I,DW 270,4.4,Detection,Ramp,Auto,43.69,60,6,5,OFF,1.2,0.1,0
612,2024-05-22 22:15:00,PGM,AMN,POST,15,I,DW 270,4.5,Detection,Ramp,Auto,45.36,60,6,5,OFF,1.2,0.1,0
613,2024-05-22 22:16:00,PGM,AMN,POST,15,I,DW 270,5.3,Detection,Ramp,Auto,53.01,60,6,5,OFF,1.2,0.1,0
614,2024-05-22 22:16:00,PGM,AMN,POST,15,C,DW 270,5.1,Detection,Ramp,Auto,50.68,60,6,5,OFF,1.2,0.1,0
615,2024-05-22 22:16:00,PGM,AMN,POST,15,C,DW 270,0.5,Detection,Ramp,Auto,5.76,60,6,5,OFF,1.2,0.1,0
616,2024-05-22 22:17:00,PGM,AMN,POST,15,C,DW 270,5.7,Detection,Ramp,Auto,57.01,60,6,5,OFF,1.2,0.1,0
617,2024-05-22 22:17:00,PGM,AMN,POST,15,C,DW 270,2.3,Detection,Ramp,Auto,23.39,60,6,5,OFF,1.2,0.1,0
618,2024-05-22 22:17:00,PGM,AMN,POST,15,I,DW 270,4.4,Detection,Ramp,Auto,43.03,60,6,5,OFF,1.2,0.1,0
619,2024-05-22 22:18:00,PGM,AMN,POST,15,I,DW 270,3.0,Detection,Ramp,Auto,29.38,60,6,5,OFF,1.2,0.1,0
620,2024-05-22 22:18:00,PGM,AMN,POST,15,I,DW 270,3.9,Detection,Ramp,Auto,38.04,60,6,5,OFF,1.2,0.1,0
621,2024-05-22 22:18:00,PGM,AMN,POST,15,I,DW 270,0.7,Detection,Ramp,Auto,7.09,60,6,5,OFF,1.2,0.1,0
622,2024-05-22 22:18:00,PGM,AMN,POST,15,C,DW 270,1.1,Detection,Ramp,Auto,11.08,60,6,5,OFF,1.2,0.1,0
623,2024-05-22 22:18:00,PGM,AMN,POST,15,C,DW 270,1.7,Detection,Ramp,Auto,17.07,60,6,5,OFF,1.2,0.1,0
1,2024-05-28 15:08:00,CCD,AMN,POST,21,C,DW 270,2.8,Detection,Ramp,Auto,27.72,60,6,5,OFF,1.2,0.1,0
2,2024-05-28 15:08:00,CCD,AMN,POST,21,C,DW 270,3.1,Detection,Ramp,Auto,31.71,60,6,5,OFF,1.2,0.1,0
3,2024-05-28 15:08:00,CCD,AMN,POST,21,C,DW 270,1.3,Detection,Ramp,Auto,13.41,60,6,5,OFF,1.2,0.1,0
4,2024-05-28 15:08:00,CCD,AMN,POST,21,C,DW 270,3.0,Detection,Ramp,Auto,30.05,60,6,5,OFF,1.2,0.1,0
5,2024-05-28 15:09:00,CCD,AMN,POST,21,C,DW 270,2.2,Detection,Ramp,Auto,21.73,60,6,5,OFF,1.2,0.1,0
6,2024-05-28 15:09:00,CCD,AMN,POST,21,C,DW 270,3.9,Detection,Ramp,Auto,39.03,60,6,5,OFF,1.2,0.1,0
7,2024-05-28 15:09:00,CCD,AMN,POST,21,I,DW 270,4.3,Detection,Ramp,Auto,43.03,60,6,5,OFF,1.2,0.1,0
8,2024-05-28 15:09:00,CCD,AMN,POST,21,I,DW 270,2.6,Detection,Ramp,Auto,26.39,60,6,5,OFF,1.2,0.1,0
9,2024-05-28 15:09:00,CCD,AMN,POST,21,I,DW 270,0.4,Detection,Ramp,Auto,4.43,60,6,5,OFF,1.2,0.1,0
10,2024-05-28 15:10:00,CCD,AMN,POST,21,I,DW 270,4.6,Detection,Ramp,Auto,45.03,60,6,5,OFF,1.2,0.1,0
11,2024-05-28 15:10:00,CCD,AMN,POST,21,I,DW 270,1.2,Detection,Ramp,Auto,12.41,60,6,5,OFF,1.2,0.1,0
12,2024-05-28 15:10:00,CCD,AMN,POST,21,I,DW 270,2.9,Detection,Ramp,Auto,29.38,60,6,5,OFF,1.2,0.1,0
13,2024-05-28 15:10:00,CCD,AMN,POST,21,I,DW 270,1.1,Detection,Ramp,Auto,11.08,60,6,5,OFF,1.2,0.1,0
14,2024-05-28 15:10:00,CCD,AMN,POST,21,I,DW 270,1.9,Detection,Ramp,Auto,20.07,60,6,5,OFF,1.2,0.1,0
15,2024-05-28 15:11:00,CCD,AMN,POST,18,I,DW 291,4.6,Detection,Ramp,Auto,47.02,60,6,5,OFF,1.2,0.1,0
16,2024-05-28 15:11:00,CCD,AMN,POST,18,I,DW 291,4.1,Detection,Ramp,Auto,40.03,60,6,5,OFF,1.2,0.1,0
17,2024-05-28 15:11:00,CCD,AMN,POST,18,I,DW 291,3.2,Detection,Ramp,Auto,32.71,60,6,5,OFF,1.2,0.1,0
18,2024-05-28 15:11:00,CCD,AMN,POST,18,I,DW 291,4.4,Detection,Ramp,Auto,43.69,60,6,5,OFF,1.2,0.1,0
19,2024-05-28 15:11:00,CCD,AMN,POST,18,I,DW 291,1.2,Detection,Ramp,Auto,12.41,60,6,5,OFF,1.2,0.1,0
20,2024-05-28 15:12:00,CCD,AMN,POST,18,C,DW 291,3.7,Detection,Ramp,Auto,36.37,60,6,5,OFF,1.2,0.1,0
22,2024-05-28 15:12:00,CCD,AMN,POST,18,C,DW 291,1.0,Detection,Ramp,Auto,10.75,60,6,5,OFF,1.2,0.1,0
23,2024-05-28 15:13:00,CCD,AMN,POST,18,C,DW 291,3.0,Detection,Ramp,Auto,29.38,60,6,5,OFF,1.2,0.1,0
25,2024-05-28 15:13:00,CCD,AMN,POST,18,C,DW 291,2.3,Detection,Ramp,Auto,23.06,60,6,5,OFF,1.2,0.1,0
26,2024-05-28 15:13:00,CCD,AMN,POST,18,C,DW 291,4.1,Detection,Ramp,Auto,40.7,60,6,5,OFF,1.2,0.1,0
27,2024-05-28 15:13:00,CCD,AMN,POST,18,C,DW 291,0.4,Detection,Ramp,Auto,4.76,60,6,5,OFF,1.2,0.1,0
28,2024-05-28 15:14:00,CCD,AMN,POST,18,C,DW 291,5.3,Detection,Ramp,Auto,52.35,60,6,5,OFF,1.2,0.1,0
29,2024-05-28 15:14:00,CCD,AMN,POST,18,C,DW 291,3.9,Detection,Ramp,Auto,38.37,60,6,5,OFF,1.2,0.1,0
30,2024-05-28 15:14:00,CCD,AMN,POST,18,C,DW 291,1.9,Detection,Ramp,Auto,19.4,60,6,5,OFF,1.2,0.1,0
31,2024-05-28 15:14:00,CCD,AMN,POST,18,C,DW 291,3.9,Detection,Ramp,Auto,39.03,60,6,5,OFF,1.2,0.1,0
32,2024-05-28 15:15:00,CCD,AMN,POST,21,C,DW 270,1.3,Detection,Ramp,Auto,13.08,60,6,5,OFF,1.2,0.1,0
33,2024-05-28 15:15:00,CCD,AMN,POST,21,C,DW 270,1.4,Detection,Ramp,Auto,14.41,60,6,5,OFF,1.2,0.1,0
34,2024-05-28 15:15:00,CCD,AMN,POST,21,I,DW 270,3.9,Detection,Ramp,Auto,39.03,60,6,5,OFF,1.2,0.1,0
35,2024-05-28 15:15:00,CCD,AMN,POST,21,I,DW 270,0.3,Detection,Ramp,Auto,3.43,60,6,5,OFF,1.2,0.1,0
36,2024-05-28 15:15:00,CCD,AMN,POST,21,I,DW 270,2.1,Detection,Ramp,Auto,20.4,60,6,5,OFF,1.2,0.1,0
37,2024-05-28 15:16:00,CCD,AMN,POST,21,I,DW 270,4.8,Detection,Ramp,Auto,48.02,60,6,5,OFF,1.2,0.1,0
40,2024-05-28 15:16:00,CCD,AMN,POST,21,C,DW 270,5.2,Detection,Ramp,Auto,51.35,60,6,5,OFF,1.2,0.1,0
41,2024-05-28 15:16:00,CCD,AMN,POST,21,C,DW 270,3.1,Detection,Ramp,Auto,30.38,60,6,5,OFF,1.2,0.1,0
42,2024-05-28 15:16:00,CCD,AMN,POST,21,C,DW 270,2.4,Detection,Ramp,Auto,24.73,60,6,5,OFF,1.2,0.1,0
44,2024-05-28 15:17:00,CCD,AMN,POST,21,C,DW 270,3.5,Detection,Ramp,Auto,35.04,60,6,5,OFF,1.2,0.1,0
45,2024-05-28 15:17:00,CCD,AMN,POST,21,C,DW 270,3.5,Detection,Ramp,Auto,35.04,60,6,5,OFF,1.2,0.1,0
46,2024-05-28 15:18:00,CCD,AMN,POST,21,I,DW 270,7.1,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
47,2024-05-28 15:18:00,CCD,AMN,POST,21,I,DW 270,2.5,Detection,Ramp,Auto,25.39,60,6,5,OFF,1.2,0.1,0
48,2024-05-28 15:18:00,CCD,AMN,POST,21,I,DW 270,3.5,Detection,Ramp,Auto,35.37,60,6,5,OFF,1.2,0.1,0
49,2024-05-28 15:18:00,CCD,AMN,POST,21,I,DW 270,5.0,Detection,Ramp,Auto,49.68,60,6,5,OFF,1.2,0.1,0
50,2024-05-28 15:18:00,CCD,AMN,POST,21,I,DW 270,1.0,Detection,Ramp,Auto,10.42,60,6,5,OFF,1.2,0.1,0
51,2024-05-28 15:19:00,CCD,AMN,POST,21,I,DW 270,0.8,Detection,Ramp,Auto,8.75,60,6,5,OFF,1.2,0.1,0
52,2024-05-28 15:19:00,CCD,AMN,POST,18,I,DW 291,1.6,Detection,Ramp,Auto,17.07,60,6,5,OFF,1.2,0.1,0
53,2024-05-28 15:19:00,CCD,AMN,POST,18,I,DW 291,2.0,Detection,Ramp,Auto,20.4,60,6,5,OFF,1.2,0.1,0
55,2024-05-28 15:19:00,CCD,AMN,POST,18,I,DW 291,3.6,Detection,Ramp,Auto,36.37,60,6,5,OFF,1.2,0.1,0
56,2024-05-28 15:19:00,CCD,AMN,POST,18,I,DW 291,2.2,Detection,Ramp,Auto,22.4,60,6,5,OFF,1.2,0.1,0
58,2024-05-28 15:20:00,CCD,AMN,POST,18,C,DW 291,6.4,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
60,2024-05-28 15:20:00,CCD,AMN,POST,18,C,DW 291,3.1,Detection,Ramp,Auto,30.72,60,6,5,OFF,1.2,0.1,0
62,2024-05-28 15:21:00,CCD,AMN,POST,18,C,DW 291,1.4,Detection,Ramp,Auto,14.08,60,6,5,OFF,1.2,0.1,0
63,2024-05-28 15:21:00,CCD,AMN,POST,18,C,DW 291,3.2,Detection,Ramp,Auto,31.71,60,6,5,OFF,1.2,0.1,0
64,2024-05-28 15:21:00,CCD,AMN,POST,18,C,DW 291,1.7,Detection,Ramp,Auto,17.74,60,6,5,OFF,1.2,0.1,0
65,2024-05-28 15:21:00,CCD,AMN,POST,18,I,DW 291,2.1,Detection,Ramp,Auto,21.07,60,6,5,OFF,1.2,0.1,0
67,2024-05-31 17:03:00,CCD,AMN,POST,21,C,DW 291,11.0,Cutoff,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
68,2024-05-31 17:03:00,CCD,AMN,POST,21,C,DW 291,2.8,Manual Stop,Ramp,Auto,27.39,60,6,5,OFF,1.2,0.1,0
69,2024-05-31 17:04:00,CCD,AMN,POST,21,C,DW 291,4.0,Manual Stop,Ramp,Auto,39.7,60,6,5,OFF,1.2,0.1,0
73,2024-05-31 18:10:00,CCD,AMN,POST,21,C,DW 291,4.2,Detection,Ramp,Auto,41.36,60,6,5,OFF,1.2,0.1,0
74,2024-05-31 18:10:00,CCD,AMN,POST,21,C,DW 291,11.0,Cutoff,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.1,0
77,2024-05-31 18:11:00,CCD,AMN,POST,21,C,DW 291,1.7,Detection,Ramp,Auto,17.07,60,6,5,OFF,1.2,0.1,0
78,2024-05-31 18:13:00,CCD,AMN,POST,21,C,DW 291,3.2,Detection,Ramp,Auto,32.05,60,6,5,OFF,1.2,0.1,0
79,2024-05-31 18:14:00,CCD,AMN,POST,21,C,DW 291,1.9,Detection,Ramp,Auto,19.4,60,6,5,OFF,1.2,0.1,0
80,2024-05-31 18:15:00,CCD,AMN,POST,21,C,DW 291,2.7,Detection,Ramp,Auto,26.72,60,6,5,OFF,1.2,0.1,0
81,2024-05-31 18:15:00,CCD,AMN,POST,21,C,DW 291,0.9,Detection,Ramp,Auto,9.09,60,6,5,OFF,1.2,0.1,0
82,2024-05-31 18:16:00,CCD,AMN,POST,21,C,DW 291,1.0,Detection,Ramp,Auto,10.42,60,6,5,OFF,1.2,0.1,0
83,2024-05-31 18:17:00,CCD,AMN,POST,21,C,DW 291,5.2,Detection,Ramp,Auto,52.01,60,6,5,OFF,1.2,0.1,0
84,2024-05-31 18:18:00,CCD,AMN,POST,21,I,DW 291,0.6,Manual Stop,Ramp,Auto,6.76,60,6,5,OFF,1.2,0.1,0
87,2024-05-31 18:19:00,CCD,AMN,POST,21,I,DW 291,1.5,Detection,Ramp,Auto,15.74,60,6,5,OFF,1.2,0.1,0
88,2024-05-31 18:20:00,CCD,AMN,POST,21,I,DW 291,2.8,Detection,Ramp,Auto,28.72,60,6,5,OFF,1.2,0.1,0
89,2024-05-31 18:27:00,CCD,AMN,POST,21,I,DW 291,2.4,Detection,Ramp,Auto,25.06,60,6,5,OFF,1.2,0.1,0
90,2024-05-31 18:33:00,CCD,AMN,POST,21,I,DW 291,2.0,Detection,Ramp,Auto,21.07,60,6,5,OFF,1.2,0.1,0
91,2024-05-31 18:37:00,CCD,AMN,POST,21,I,DW 291,2.4,Detection,Ramp,Auto,24.39,60,6,5,OFF,1.2,0.1,0
92,2024-05-31 18:38:00,CCD,AMN,POST,21,I,DW 291,2.6,Detection,Ramp,Auto,26.72,60,6,5,OFF,1.2,0.1,0
93,2024-05-31 18:39:00,CCD,AMN,POST,21,I,DW 291,2.5,Detection,Ramp,Auto,24.73,60,6,5,OFF,1.2,0.1,0
94,2024-06-03 15:23:00,CCD,AMN,POST,24,C,DW 291,0.9,Detection,Ramp,Auto,9.75,60,6,5,OFF,1.2,0.1,0
95,2024-06-03 15:23:00,CCD,AMN,POST,24,C,DW 291,1.4,Detection,Ramp,Auto,14.74,60,6,5,OFF,1.2,0.1,0
96,2024-06-03 15:24:00,CCD,AMN,POST,24,C,DW 291,2.6,Detection,Ramp,Auto,26.72,60,6,5,OFF,1.2,0.1,0
97,2024-06-03 15:25:00,CCD,AMN,POST,24,C,DW 291,2.4,Detection,Ramp,Auto,23.39,60,6,5,OFF,1.2,0.1,0
98,2024-06-03 15:26:00,CCD,AMN,POST,24,C,DW 291,3.6,Detection,Ramp,Auto,35.71,60,6,5,OFF,1.2,0.1,0
99,2024-06-03 15:26:00,CCD,AMN,POST,24,C,DW 291,0.5,Detection,Ramp,Auto,5.76,60,6,5,OFF,1.2,0.1,0
100,2024-06-03 15:27:00,CCD,AMN,POST,24,C,DW 291,0.4,Detection,Ramp,Auto,4.76,60,6,5,OFF,1.2,0.1,0
101,2024-06-03 15:27:00,CCD,AMN,POST,24,I,DW 291,1.6,Detection,Ramp,Auto,16.41,60,6,5,OFF,1.2,0.1,0
102,2024-06-03 15:28:00,CCD,AMN,POST,24,I,DW 291,2.2,Detection,Ramp,Auto,22.4,60,6,5,OFF,1.2,0.1,0
103,2024-06-03 15:28:00,CCD,AMN,POST,24,I,DW 291,2.0,Detection,Ramp,Auto,20.73,60,6,5,OFF,1.2,0.1,0
105,2024-06-03 15:29:00,CCD,AMN,POST,24,I,DW 291,1.0,Detection,Ramp,Auto,10.42,60,6,5,OFF,1.2,0.1,0
107,2024-06-03 15:29:00,CCD,AMN,POST,24,I,DW 291,0.5,Detection,Ramp,Auto,5.76,60,6,5,OFF,1.2,0.1,0
108,2024-06-03 15:29:00,CCD,AMN,POST,24,I,DW 291,0.9,Detection,Ramp,Auto,9.09,60,6,5,OFF,1.2,0.1,0
109,2024-06-03 15:30:00,CCD,AMN,POST,24,C,DW 291,4.2,Detection,Ramp,Auto,41.7,60,6,5,OFF,1.2,0.1,0
110,2024-06-03 15:31:00,CCD,AMN,POST,24,C,DW 291,4.4,Detection,Ramp,Auto,43.36,60,6,5,OFF,1.2,0.1,0
112,2024-06-03 15:32:00,CCD,AMN,POST,24,I,DW 291,4.5,Detection,Ramp,Auto,44.69,60,6,5,OFF,1.2,0.1,0
113,2024-06-03 15:32:00,CCD,AMN,POST,24,I,DW 291,3.1,Detection,Ramp,Auto,30.38,60,6,5,OFF,1.2,0.1,0
114,2024-06-07 15:43:00,CCD,AMN,PRE,0,C,DW 284,5.2,Detection,Ramp,Auto,52.01,60,6,5,OFF,1.2,0.1,0
115,2024-06-07 15:43:00,CCD,AMN,PRE,0,C,DW 284,5.4,Detection,Ramp,Auto,52.68,60,6,5,OFF,1.2,0.1,0
116,2024-06-07 15:45:00,CCD,AMN,PRE,0,C,DW 284,5.8,Detection,Ramp,Auto,56.34,60,6,5,OFF,1.2,0.1,0
117,2024-06-07 15:45:00,CCD,AMN,PRE,0,C,DW 284,3.4,Detection,Ramp,Auto,34.04,60,6,5,OFF,1.2,0.1,0
118,2024-06-07 15:45:00,CCD,AMN,PRE,0,C,DW 284,1.8,Detection,Ramp,Auto,17.74,60,6,5,OFF,1.2,0.1,0
