Session,Date,Treatment,Protocol,Stage,Trial,ID,Latency,Reason,Mode,Scoring,Force,TargetForce,RampDuration,CutoffTime,LegacyMode,TouchPause,TouchForce,TimeThreshold,Inconsistent,Response,SurgeryDate,DayNumber
3692,2025-07-16 13:45:32,CCD,AMN,POST,C,DW368,0.3,Detection,Ramp,Auto,3.62,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3693,2025-07-16 13:46:00,CCD,AMN,POST,C,DW368,4.3,Detection,Ramp,Auto,42.09,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3694,2025-07-16 13:46:16,CCD,AMN,POST,C,DW368,2.2,Detection,Ramp,Auto,22.19,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3695,2025-07-16 13:46:42,CCD,AMN,POST,C,DW368,5.4,Detection,Ramp,Auto,54.36,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3696,2025-07-16 13:46:50,CCD,AMN,POST,C,DW368,2.2,Detection,Ramp,Auto,22.19,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3697,2025-07-16 13:47:00,CCD,AMN,POST,C,DW368,0.9,Detection,Ramp,Auto,9.59,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3698,2025-07-16 13:47:39,CCD,AMN,POST,C,DW368,2.7,Detection,Ramp,Auto,27.5,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3699,2025-07-16 13:47:48,CCD,AMN,POST,C,DW368,2.0,Detection,Ramp,Auto,19.87,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3700,2025-07-16 13:48:04,CCD,AMN,POST,C,DW368,3.4,Detection,Ramp,Auto,33.13,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3701,2025-07-16 13:48:34,CCD,AMN,POST,C,DW368,4.6,Detection,Ramp,Auto,45.74,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3702,2025-07-16 13:49:00,CCD,AMN,POST,C,DW368,3.5,Detection,Ramp,Auto,34.46,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3703,2025-07-16 13:51:29,CCD,AMN,POST,C,DW368,2.7,Detection,Ramp,Auto,27.17,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3704,2025-07-16 13:52:03,CCD,AMN,POST,C,DW369,2.1,Detection,Ramp,Auto,21.53,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3705,2025-07-16 13:52:15,CCD,AMN,POST,C,DW369,5.3,Detection,Ramp,Auto,53.03,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3706,2025-07-16 13:52:23,CCD,AMN,POST,C,DW369,0.7,Detection,Ramp,Auto,7.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3707,2025-07-16 13:52:41,CCD,AMN,POST,C,DW369,4.9,Detection,Ramp,Auto,49.39,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3708,2025-07-16 13:52:50,CCD,AMN,POST,C,DW369,1.6,Detection,Ramp,Auto,16.22,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3709,2025-07-16 13:53:06,CCD,AMN,POST,C,DW369,2.0,Detection,Ramp,Auto,20.53,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3710,2025-07-16 13:53:20,CCD,AMN,POST,C,DW369,2.9,Detection,Ramp,Auto,29.16,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3711,2025-07-16 13:53:28,CCD,AMN,POST,C,DW369,1.9,Detection,Ramp,Auto,19.54,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3712,2025-07-16 13:54:07,CCD,AMN,POST,C,DW369,4.0,Detection,Ramp,Auto,40.43,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3713,2025-07-16 13:54:46,CCD,AMN,POST,C,DW369,3.0,Detection,Ramp,Auto,30.48,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3714,2025-07-16 13:55:40,CCD,AMN,POST,C,DW369,2.5,Detection,Ramp,Auto,25.17,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3715,2025-07-16 13:56:10,CCD,AMN,POST,C,DW369,1.2,Detection,Ramp,Auto,12.24,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3716,2025-07-16 13:56:28,CCD,AMN,POST,C,DW369,1.7,Detection,Ramp,Auto,17.22,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3717,2025-07-16 13:57:23,CCD,AMN,POST,C,DW369,1.5,Detection,Ramp,Auto,16.22,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3718,2025-07-16 13:57:39,CCD,AMN,POST,C,DW369,2.5,Detection,Ramp,Auto,25.84,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3719,2025-07-16 13:57:53,CCD,AMN,POST,C,DW369,3.1,Detection,Ramp,Auto,31.81,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3720,2025-07-16 13:58:30,CCD,AMN,POST,C,DW369,1.5,Detection,Ramp,Auto,14.89,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3721,2025-07-16 13:59:03,CCD,AMN,POST,C,DW369,5.4,Detection,Ramp,Auto,53.37,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3722,2025-07-16 13:59:13,CCD,AMN,POST,C,DW369,0.1,Detection,Ramp,Auto,1.63,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3723,2025-07-16 13:59:22,CCD,AMN,POST,C,DW369,1.5,Detection,Ramp,Auto,15.23,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3724,2025-07-16 13:59:30,CCD,AMN,POST,C,DW369,3.9,Detection,Ramp,Auto,39.44,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3725,2025-07-16 13:59:52,CCD,AMN,POST,C,DW369,3.6,Detection,Ramp,Auto,35.46,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3726,2025-07-16 14:00:13,CCD,AMN,POST,C,DW369,4.5,Detection,Ramp,Auto,45.41,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3727,2025-07-16 14:00:35,CCD,AMN,POST,C,DW369,3.8,Detection,Ramp,Auto,37.45,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3728,2025-07-16 14:00:55,CCD,AMN,POST,C,DW369,5.4,Detection,Ramp,Auto,53.7,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3729,2025-07-16 14:01:29,CCD,AMN,POST,C,DW369,3.8,Detection,Ramp,Auto,38.77,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3730,2025-07-16 14:01:53,CCD,AMN,POST,C,DW369,0.2,Detection,Ramp,Auto,2.29,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3731,2025-07-16 14:02:11,CCD,AMN,POST,C,DW369,4.0,Detection,Ramp,Auto,40.1,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3732,2025-07-16 14:02:37,CCD,AMN,POST,C,DW369,5.1,Detection,Ramp,Auto,51.04,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3733,2025-07-16 14:02:46,CCD,AMN,POST,C,DW369,0.0,Detection,Ramp,Auto,0.3,60.0,6,5,OFF,1.2,0.3,0.0,True,0,2025-07-02 10:38:51,14
3734,2025-07-16 14:03:24,CCD,AMN,POST,C,DW369,3.9,Detection,Ramp,Auto,39.44,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3735,2025-07-16 14:04:37,CCD,AMN,POST,C,DW369,4.5,Detection,Ramp,Auto,44.74,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3736,2025-07-16 14:04:48,CCD,AMN,POST,C,DW369,6.0,Detection,Ramp,Auto,59.01,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3737,2025-07-16 14:05:00,CCD,AMN,POST,C,DW369,5.0,Detection,Ramp,Auto,49.72,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3738,2025-07-16 14:05:12,CCD,AMN,POST,C,DW369,5.3,Detection,Ramp,Auto,52.37,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3739,2025-07-16 14:05:22,CCD,AMN,POST,C,DW369,3.5,Detection,Ramp,Auto,34.79,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3740,2025-07-16 14:05:33,CCD,AMN,POST,C,DW369,0.0,Detection,Ramp,Auto,0.3,60.0,6,5,OFF,1.2,0.3,0.0,True,0,2025-07-02 10:38:51,14
3741,2025-07-16 14:05:43,CCD,AMN,POST,C,DW369,0.3,Detection,Ramp,Auto,3.95,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3742,2025-07-16 14:05:51,CCD,AMN,POST,C,DW369,3.1,Detection,Ramp,Auto,31.48,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3743,2025-07-16 14:06:01,CCD,AMN,POST,C,DW369,4.9,Detection,Ramp,Auto,48.72,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3744,2025-07-16 14:07:48,CCD,AMN,POST,I,DW368,1.2,Detection,Ramp,Auto,12.57,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3745,2025-07-16 14:07:55,CCD,AMN,POST,I,DW368,2.3,Detection,Ramp,Auto,23.18,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3746,2025-07-16 14:08:18,CCD,AMN,POST,I,DW368,2.7,Detection,Ramp,Auto,27.17,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3747,2025-07-16 14:09:00,CCD,AMN,POST,I,DW368,0.8,Detection,Ramp,Auto,8.92,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3748,2025-07-16 14:09:10,CCD,AMN,POST,I,DW368,1.0,Detection,Ramp,Auto,9.92,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3749,2025-07-16 14:09:19,CCD,AMN,POST,I,DW368,0.8,Detection,Ramp,Auto,9.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3750,2025-07-16 14:12:38,CCD,AMN,POST,I,DW368,0.2,Detection,Ramp,Auto,3.29,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3751,2025-07-16 14:13:11,CCD,AMN,POST,I,DW368,1.9,Detection,Ramp,Auto,19.2,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3752,2025-07-16 14:13:40,CCD,AMN,POST,I,DW368,0.6,Detection,Ramp,Auto,6.27,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3753,2025-07-16 14:14:09,CCD,AMN,POST,I,DW368,6.0,Detection,Ramp,Auto,59.34,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3754,2025-07-16 14:14:18,CCD,AMN,POST,I,DW368,3.2,Detection,Ramp,Auto,32.8,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3755,2025-07-16 14:14:36,CCD,AMN,POST,I,DW368,0.6,Detection,Ramp,Auto,6.6,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3756,2025-07-16 14:15:21,CCD,AMN,POST,I,DW368,0.9,Detection,Ramp,Auto,9.92,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3757,2025-07-16 14:15:33,CCD,AMN,POST,I,DW368,0.9,Detection,Ramp,Auto,9.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3758,2025-07-16 14:16:28,CCD,AMN,POST,I,DW368,5.6,Detection,Ramp,Auto,56.68,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3759,2025-07-16 14:17:20,CCD,AMN,POST,I,DW368,2.1,Detection,Ramp,Auto,22.19,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3760,2025-07-16 14:17:29,CCD,AMN,POST,I,DW368,0.3,Detection,Ramp,Auto,3.29,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3761,2025-07-16 14:18:03,CCD,AMN,POST,I,DW368,1.7,Detection,Ramp,Auto,17.22,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3762,2025-07-16 14:18:11,CCD,AMN,POST,I,DW368,0.7,Detection,Ramp,Auto,7.6,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3763,2025-07-16 14:18:28,CCD,AMN,POST,I,DW368,1.0,Detection,Ramp,Auto,10.58,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3764,2025-07-16 14:18:59,CCD,AMN,POST,I,DW368,0.9,Detection,Ramp,Auto,9.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3765,2025-07-16 14:19:30,CCD,AMN,POST,I,DW368,0.5,Detection,Ramp,Auto,5.94,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3766,2025-07-16 14:20:03,CCD,AMN,POST,I,DW368,1.7,Detection,Ramp,Auto,17.22,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3767,2025-07-16 14:20:30,CCD,AMN,POST,I,DW368,0.7,Detection,Ramp,Auto,8.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3768,2025-07-16 14:21:08,CCD,AMN,POST,I,DW368,2.2,Detection,Ramp,Auto,22.19,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3769,2025-07-16 14:21:23,CCD,AMN,POST,I,DW368,1.5,Detection,Ramp,Auto,15.89,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3770,2025-07-16 14:21:43,CCD,AMN,POST,I,DW368,2.0,Detection,Ramp,Auto,19.87,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3771,2025-07-16 14:21:59,CCD,AMN,POST,I,DW368,3.5,Detection,Ramp,Auto,34.79,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3772,2025-07-16 14:22:13,CCD,AMN,POST,I,DW368,2.6,Detection,Ramp,Auto,26.5,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3773,2025-07-16 14:22:45,CCD,AMN,POST,I,DW368,0.1,Detection,Ramp,Auto,1.29,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3774,2025-07-16 14:23:17,CCD,AMN,POST,I,DW368,0.0,Detection,Ramp,Auto,0.3,60.0,6,5,OFF,1.2,0.3,0.0,True,0,2025-07-02 09:19:54,14
3775,2025-07-16 14:23:44,CCD,AMN,POST,I,DW368,1.6,Detection,Ramp,Auto,16.88,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3776,2025-07-16 14:23:51,CCD,AMN,POST,I,DW368,1.9,Detection,Ramp,Auto,19.87,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3777,2025-07-16 14:24:01,CCD,AMN,POST,I,DW368,5.7,Detection,Ramp,Auto,57.01,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3778,2025-07-16 14:24:08,CCD,AMN,POST,I,DW368,0.3,Detection,Ramp,Auto,4.28,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3779,2025-07-16 14:24:37,CCD,AMN,POST,I,DW368,0.9,Detection,Ramp,Auto,9.92,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3780,2025-07-16 14:24:52,CCD,AMN,POST,I,DW368,2.8,Detection,Ramp,Auto,28.16,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3781,2025-07-16 14:24:58,CCD,AMN,POST,I,DW368,2.4,Detection,Ramp,Auto,24.18,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3782,2025-07-16 14:25:06,CCD,AMN,POST,I,DW368,1.7,Detection,Ramp,Auto,17.22,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3783,2025-07-16 14:25:31,CCD,AMN,POST,I,DW368,2.0,Detection,Ramp,Auto,20.53,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3784,2025-07-16 14:25:54,CCD,AMN,POST,I,DW368,1.0,Detection,Ramp,Auto,10.25,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3785,2025-07-16 14:26:03,CCD,AMN,POST,I,DW368,1.0,Detection,Ramp,Auto,11.24,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3786,2025-07-16 14:26:15,CCD,AMN,POST,I,DW368,0.9,Detection,Ramp,Auto,10.25,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3787,2025-07-16 14:26:28,CCD,AMN,POST,I,DW368,1.2,Detection,Ramp,Auto,12.9,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3788,2025-07-16 14:27:12,CCD,AMN,POST,I,DW368,1.2,Detection,Ramp,Auto,12.24,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3789,2025-07-16 14:27:40,CCD,AMN,POST,I,DW368,1.4,Detection,Ramp,Auto,14.89,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3790,2025-07-16 14:28:44,CCD,AMN,POST,I,DW368,1.2,Detection,Ramp,Auto,12.24,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3791,2025-07-16 14:29:18,CCD,AMN,POST,I,DW368,2.4,Detection,Ramp,Auto,23.85,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3792,2025-07-16 14:29:26,CCD,AMN,POST,I,DW368,0.7,Detection,Ramp,Auto,7.6,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3793,2025-07-16 14:29:36,CCD,AMN,POST,I,DW368,0.8,Detection,Ramp,Auto,8.59,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3794,2025-07-16 14:29:41,CCD,AMN,POST,I,DW368,1.1,Detection,Ramp,Auto,11.58,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3795,2025-07-16 14:29:48,CCD,AMN,POST,I,DW368,0.2,Detection,Ramp,Auto,2.62,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3796,2025-07-16 14:30:01,CCD,AMN,POST,I,DW368,2.1,Detection,Ramp,Auto,21.19,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3797,2025-07-16 14:30:06,CCD,AMN,POST,I,DW368,0.7,Detection,Ramp,Auto,7.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3798,2025-07-16 14:30:38,CCD,AMN,POST,I,DW368,0.7,Detection,Ramp,Auto,6.93,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3799,2025-07-16 14:30:51,CCD,AMN,POST,I,DW368,0.9,Detection,Ramp,Auto,9.59,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3800,2025-07-16 14:31:13,CCD,AMN,POST,I,DW368,0.5,Detection,Ramp,Auto,5.61,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3801,2025-07-16 14:31:25,CCD,AMN,POST,I,DW368,0.9,Detection,Ramp,Auto,9.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3802,2025-07-16 14:31:34,CCD,AMN,POST,I,DW368,0.7,Detection,Ramp,Auto,7.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3803,2025-07-16 14:32:29,CCD,AMN,POST,I,DW368,1.9,Detection,Ramp,Auto,19.54,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3804,2025-07-16 14:32:34,CCD,AMN,POST,I,DW368,0.8,Detection,Ramp,Auto,9.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3805,2025-07-16 14:32:56,CCD,AMN,POST,I,DW368,1.1,Detection,Ramp,Auto,11.58,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3806,2025-07-16 14:33:07,CCD,AMN,POST,I,DW368,4.4,Detection,Ramp,Auto,44.08,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3807,2025-07-16 14:34:37,CCD,AMN,POST,I,DW369,2.2,Undefined,Ramp,Auto,22.19,60.0,6,5,OFF,1.2,0.3,0.0,False,0,2025-07-02 10:38:51,14
3808,2025-07-16 14:34:44,CCD,AMN,POST,I,DW369,4.3,Detection,Ramp,Auto,42.09,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3809,2025-07-16 14:34:54,CCD,AMN,POST,I,DW369,3.3,Detection,Ramp,Auto,33.47,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3810,2025-07-16 14:35:08,CCD,AMN,POST,I,DW369,3.7,Detection,Ramp,Auto,37.12,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3811,2025-07-16 14:35:14,CCD,AMN,POST,I,DW369,0.2,Detection,Ramp,Auto,2.62,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3812,2025-07-16 14:35:36,CCD,AMN,POST,I,DW369,3.0,Detection,Ramp,Auto,30.48,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3813,2025-07-16 14:35:53,CCD,AMN,POST,I,DW369,2.2,Detection,Ramp,Auto,22.85,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3814,2025-07-16 14:36:10,CCD,AMN,POST,I,DW369,1.5,Detection,Ramp,Auto,15.89,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3815,2025-07-16 14:36:15,CCD,AMN,POST,I,DW369,0.6,Detection,Ramp,Auto,6.93,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3816,2025-07-16 14:36:28,CCD,AMN,POST,I,DW369,2.2,Detection,Ramp,Auto,22.52,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3817,2025-07-16 14:37:18,CCD,AMN,POST,I,DW369,2.4,Detection,Ramp,Auto,24.18,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3818,2025-07-16 14:37:24,CCD,AMN,POST,I,DW369,1.0,Detection,Ramp,Auto,10.25,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3819,2025-07-16 14:37:46,CCD,AMN,POST,I,DW369,0.9,Detection,Ramp,Auto,9.92,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3820,2025-07-16 14:37:53,CCD,AMN,POST,I,DW369,3.2,Detection,Ramp,Auto,31.81,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3821,2025-07-16 14:39:18,CCD,AMN,POST,I,DW369,1.6,Detection,Ramp,Auto,16.55,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3822,2025-07-16 14:39:23,CCD,AMN,POST,I,DW369,0.7,Detection,Ramp,Auto,7.6,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3823,2025-07-16 14:39:45,CCD,AMN,POST,I,DW369,1.3,Detection,Ramp,Auto,14.23,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3824,2025-07-16 14:40:27,CCD,AMN,POST,I,DW369,2.6,Detection,Ramp,Auto,25.84,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3825,2025-07-16 14:40:58,CCD,AMN,POST,I,DW369,2.1,Detection,Ramp,Auto,21.19,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3826,2025-07-16 14:41:13,CCD,AMN,POST,I,DW369,2.1,Detection,Ramp,Auto,21.53,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3827,2025-07-16 14:41:24,CCD,AMN,POST,I,DW369,2.3,Detection,Ramp,Auto,23.18,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3828,2025-07-16 14:41:46,CCD,AMN,POST,I,DW369,0.9,Detection,Ramp,Auto,9.59,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3829,2025-07-16 14:42:03,CCD,AMN,POST,I,DW369,4.0,Detection,Ramp,Auto,40.1,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3830,2025-07-16 14:42:14,CCD,AMN,POST,I,DW369,2.0,Detection,Ramp,Auto,20.2,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3831,2025-07-16 14:42:22,CCD,AMN,POST,I,DW369,1.7,Detection,Ramp,Auto,17.88,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3832,2025-07-16 14:42:42,CCD,AMN,POST,I,DW369,5.3,Detection,Ramp,Auto,53.03,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3833,2025-07-16 14:42:53,CCD,AMN,POST,I,DW369,4.2,Detection,Ramp,Auto,41.43,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3834,2025-07-16 14:43:04,CCD,AMN,POST,I,DW369,0.9,Detection,Ramp,Auto,8.92,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
